"","X","Species","subspecies","Mig_Sed","HowAssignedMig_Sed","Specimen..","Mass","Measurer","Collection","Collection.Year","Collection.Month","Collection.Day","Country","State.province","County.District","Locality","Elevation","Latitude","Longitude","BL.Average","BW.Average","BD.Average","Tarsus.Average","Kipp.s.Distance","WC.Average","Tail","Age","Sex","Kipp.s.Index","tip.label"
"1302",1332,"Tyrannus_vociferans","vociferans","partial","taxonomy","124583",NA,"MM","The Field Museum","1909",7,"15","Mexico","Chihuahua","","Pacheco","",30.08612,-108.347,14.655,8.56,7.08,19.11,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"1303",1333,"Tyrannus_vociferans","vociferans","partial","taxonomy","124584",NA,"MM","The Field Museum","1909",7,"15","Mexico","Chihuahua","","Pacheco","",30.08612,-108.347,14.36,8.605,6.86,21.38,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"1304",1334,"Tyrannus_vociferans","vociferans","partial","taxonomy","124585",NA,"MM","The Field Museum","1909",7,"12","Mexico","Chihuahua","","Pacheco","",30.08612,-108.347,14.055,8.275,6.77,19.445,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"1305",1335,"Tyrannus_vociferans","vociferans","partial","taxonomy","124586",NA,"MM","The Field Museum","1909",7,"12","Mexico","Chihuahua","","Pacheco","",30.08612,-108.347,16.045,8.915,6.885,20.485,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"1306",1336,"Tyrannus_melancholicus","satrapa","partial","taxonomy","124587",NA,"MM","The Field Museum","1921",11,"9","Costa Rica","Limon","","Guapiles","274m",10.21318,-83.7872,17.44,9.795,7.135,18.085,30.385,118.15,98.23,"Adult","Male",25.7173085061363,"Tyrannus_melancholicus_satrapa"
"1307",1337,"Tyrannus_melancholicus","satrapa","partial","taxonomy","124588",NA,"MM","The Field Museum","1909",2,"23","Mexico","Tamaulipas","","Tampico, Cervantes","",22.27817,-97.8677,19.025,9.6,7.21,20.265,30.31,121.19,97.84,"Adult","Male",25.0103143823748,"Tyrannus_melancholicus_satrapa"
"1308",1338,"Tyrannus_couchii","","partial","taxonomy","124589",NA,"MM","The Field Museum","1909",2,"26","Mexico","Tamaulipas","","Tampico","",22.23114,-97.8564,16.18,11.305,7.675,18.79,35.6,119.715,92.12,"Adult","Female",29.7372927369168,"Tyrannus_couchii"
"1309",1339,"Tyrannus_melancholicus","satrapa","partial","taxonomy","124590",NA,"MM","The Field Museum","1909",2,"28","Mexico","Tamaulipas","","Tampico","",22.27817,-97.8677,18.675,10.63,8.27,20.135,31.685,119.935,98.73,"Adult","Male",26.4184766748655,"Tyrannus_melancholicus_satrapa"
"1310",1340,"Tyrannus_melancholicus","satrapa","partial","taxonomy","124591",NA,"MM","The Field Museum","1909",2,"28","Mexico","Tamaulipas","","Tampico","",22.27817,-97.8677,18.04,11.085,7.97,20.115,28.755,115.15,NA,"Adult","Female",24.9717759444203,"Tyrannus_melancholicus_satrapa"
"1311",1341,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","124592",NA,"MM","The Field Museum","1904",10,"10","Dominica","","","Roseau","",15.4445,-61.3461,24.4,13.29,9.635,19.025,30.88,109.89,84.58,"Adult","Male",28.1008281008281,"Tyrannus_dominicensis_vorax"
"1312",1342,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","124593",NA,"MM","The Field Museum","1904",10,"10","Dominica","","","Roseau","",15.4445,-61.3461,23.22,12.975,NA,19.715,32.355,115.635,88.87,"Adult","Female",27.9802827863536,"Tyrannus_dominicensis_vorax"
"1313",1343,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","124594",NA,"MM","The Field Museum","1904",10,"17","Dominica","","","Roseau","",15.4445,-61.3461,24.21,13.365,10.065,19.365,NA,NA,NA,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"1317",1347,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","124598",NA,"MM","The Field Museum","1904",12,"23","Dominica","","","Roseau","",15.30935,-61.3805,22.865,13.3,9.8,19.41,34.97,117.49,91.63,"Adult","Male",29.7642352540642,"Tyrannus_dominicensis_vorax"
"1318",1348,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","124599",NA,"MM","The Field Museum","1904",12,"28","Dominica","","","Roseau","",15.30935,-61.3805,24.045,13.17,9.355,19.755,35.04,115.03,NA,"Adult","Female",30.4616187081631,"Tyrannus_dominicensis_vorax"
"1319",1349,"Tyrannus_vociferans","vociferans","partial","taxonomy","126004",46,"MM","Royal Ontario Museum","1976",5,"27","United States of America","Texas","Jeff Davis County","10 mi NW Alpine","",30.46114,-103.779,NA,NA,NA,19.19,37.29,129.25,88.42,"Adult","Male",28.8510638297872,"Tyrannus_vociferans_vociferans"
"1320",1350,"Tyrannus_vociferans","vociferans","partial","taxonomy","126005",42.5,"MM","Royal Ontario Museum","1976",5,"26","United States of America","Texas","Jeff Davis County","10 mi NW Alpine","",30.46114,-103.779,NA,NA,NA,19.45,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"1321",1351,"Tyrannus_vociferans","vociferans","partial","taxonomy","126006",45,"MM","Royal Ontario Museum","1976",5,"27","United States of America","Texas","Jeff Davis County","10 mi NW Alpine","",30.46114,-103.779,NA,NA,NA,18.99,40.12,127.41,89.3,"Adult","Male",31.4888941213406,"Tyrannus_vociferans_vociferans"
"1322",1352,"Tyrannus_vociferans","vociferans","partial","taxonomy","126007",45.5,"MM","Royal Ontario Museum","1976",5,"27","United States of America","Texas","Jeff Davis County","10 mi NW Alpine","",30.46114,-103.779,NA,NA,NA,19.12,35.71,121.34,88.1,"Adult","Female",29.4297016647437,"Tyrannus_vociferans_vociferans"
"1323",1353,"Tyrannus_vociferans","vociferans","partial","taxonomy","126008",45.5,"MM","Royal Ontario Museum","1976",5,"26","United States of America","Texas","Jeff Davis County","10 mi NW Alpine","",30.46114,-103.779,NA,NA,NA,21.31,40.27,133.56,NA,"Adult","Male",30.1512428870919,"Tyrannus_vociferans_vociferans"
"1324",1354,"Tyrannus_vociferans","vociferans","partial","taxonomy","126009",53,"MM","Royal Ontario Museum","1978",5,"16","United States of America","Texas","Jeff Davis County","10 mi N Alpine","",30.4794,-103.644,NA,NA,NA,20.61,35.73,126.93,88.46,"Adult","Female",28.1493736705271,"Tyrannus_vociferans_vociferans"
"1325",1355,"Tyrannus_forficatus","","migratory","taxonomy","126016",39.5,"MM","Royal Ontario Museum","1976",6,"4","United States of America","Texas","Wise County","Panhandle Hatiol Grassland, 6 mi N Decatur","",33.33627,-97.5847,NA,NA,NA,19.45,NA,NA,NA,"Adult","Female",NA,"Tyrannus_forficatus"
"1326",1356,"Tyrannus_forficatus","","migratory","taxonomy","126017",41,"MM","Royal Ontario Museum","1976",6,"4","United States of America","Texas","Wise County","Panhandle Hatiol Grassland, 6 mi N Decatur","",33.33627,-97.5847,NA,NA,NA,19.42,46.2,121.19,229.303,"Adult","Male",38.1219572571994,"Tyrannus_forficatus"
"1327",1357,"Tyrannus_forficatus","","migratory","taxonomy","126018",42,"MM","Royal Ontario Museum","1976",6,"4","United States of America","Texas","Wise County","Panhandle Hatiol Grassland, 6 mi N Decatur","",33.33627,-97.5847,NA,NA,NA,18.93,44.3,124.34,135.7,"Adult","Male",35.6281164548818,"Tyrannus_forficatus"
"1328",1358,"Tyrannus_forficatus","","migratory","taxonomy","126019",41,"MM","Royal Ontario Museum","1976",6,"4","United States of America","Texas","Wise County","Panhandle Hatiol Grassland, 6 mi N Decatur","",33.33627,-97.5847,NA,NA,NA,19.02,47.77,123.87,241.294,"Adult","Male",38.5646242027933,"Tyrannus_forficatus"
"1338",1368,"Tyrannus_vociferans","vociferans","partial","taxonomy","127161",NA,"MM","The Field Museum","1931",2,"20","Mexico","Sonora","","Camoa","",27.22463,-109.26,16.415,8.71,7.18,19.855,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"1339",1369,"Tyrannus_vociferans","vociferans","partial","taxonomy","127162",NA,"MM","The Field Museum","1931",2,"9","Mexico","Sonora","","Camoa","",27.22463,-109.26,15.39,8.51,7.325,19.76,34.65,120.965,85.73,"Adult","Female",28.644649278717,"Tyrannus_vociferans_vociferans"
"1340",1370,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127164",NA,"MM","The Field Museum","1905",2,"22","Nicaragua","Zelaya","","Sacklin, Rio Wanks, 50 mi above Cabo Gracias a Dios","",15.71053,-83.1667,17.745,10.185,7.305,18.485,30.325,115.53,NA,"Adult","Male",26.2485934389336,"Tyrannus_melancholicus_satrapa"
"1341",1371,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127165",NA,"MM","The Field Museum","1905",2,"24","Nicaragua","Zelaya","","Sacklin, Rio Wanks, 50 mi above Cabo Gracias a Dios","",15.71053,-83.1667,18.74,10.345,8.12,19.52,27.915,109.04,86.2,"Adult","Female",25.6006969919296,"Tyrannus_melancholicus_satrapa"
"1342",1372,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127166",NA,"MM","The Field Museum","1931",4,"16","Costa Rica","","","El Copey de Dota","1829m",9.783441,-83.7297,17.805,9.41,6.975,17.985,NA,NA,NA,"Adult","Male",NA,"Tyrannus_melancholicus_satrapa"
"1343",1373,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127167",NA,"MM","The Field Museum","1931",4,"17","Costa Rica","","","El Copey de Dota","1829m",9.645485,-83.9178,17.9,10.36,7.44,18.565,NA,NA,94.56,"Adult","Female",NA,"Tyrannus_melancholicus_satrapa"
"1344",1374,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127168",NA,"MM","The Field Museum","1930",12,"6","Costa Rica","Guanacaste","","Tempate","46m",10.41416,-85.7202,17.8,9.785,7.1,19.365,NA,NA,NA,"Adult","Male",NA,"Tyrannus_melancholicus_satrapa"
"1345",1375,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127169",NA,"MM","The Field Museum","1930",12,"14","Costa Rica","Guanacaste","","Tempate","30m",10.41416,-85.7202,18.68,10.315,8.025,18.745,NA,NA,NA,"Adult","Female",NA,"Tyrannus_melancholicus_satrapa"
"1346",1376,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127170",NA,"MM","The Field Museum","1930",10,"6","Costa Rica","Guanacaste","","Filadelfia","",10.44458,-85.5515,18.455,9.725,7.63,18.715,NA,NA,NA,"Adult","Male",NA,"Tyrannus_melancholicus_satrapa"
"1347",1377,"Tyrannus_melancholicus","satrapa","partial","taxonomy","127171",NA,"MM","The Field Museum","1930",9,"11","Costa Rica","","","Caâ€“a Island, Pacific Ocean","",8.7089,-83.8789,18.24,10.205,7.775,18.34,29.94,109.99,87.54,"Adult","Male",27.2206564233112,"Tyrannus_melancholicus_satrapa"
"1349",1379,"Tyrannus_vociferans","vociferans","partial","taxonomy","129146",NA,"MM","Smithsonian tiol Museum of tural History","18--",NA,"","United States","Arizona","","Santa Cruz River, W Patagonia Mountains","",31.4,-110.7167,15.58,8.68,7.18,19.82,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"1350",1380,"Tyrannus_albogularis","","migratory","taxonomy","129407",NA,"MM","Smithsonian tiol Museum of tural History","1883",2,"24","Brazil","Mato Grosso","","Chapada","",-15.4167,-55.75,15.535,8.565,NA,16.055,NA,NA,NA,"Adult","Male",NA,"Tyrannus_albogularis"
"1351",1381,"Tyrannus_albogularis","","migratory","taxonomy","129408",NA,"MM","Smithsonian tiol Museum of tural History","1885",8,"31","Brazil","Mato Grosso","","Chapada","",-15.4167,-55.75,14.65,9.095,6.18,18.07,26.86,98.89,87.8,"Adult","Male",27.1614925674992,"Tyrannus_albogularis"
"1352",1382,"Tyrannus_forficatus","","migratory","taxonomy","130647",39,"MM","Louisiana State University Museum of tural Sciences","1986",4,"10","United States of America","Texas","Atascosa County","10 mi. SSE Charlotte","",28.72756,-98.6435,13.205,7.665,6.08,17.38,38.91,116.38,164,"Adult","Female",33.4335796528613,"Tyrannus_forficatus"
"1353",1383,"Tyrannus_forficatus","","migratory","taxonomy","130648",38,"MM","Louisiana State University Museum of tural Sciences","1986",4,"11","United States of America","Texas","Atascosa County","10 mi. SSE Charlotte","",28.72756,-98.6435,14.095,7.805,6.49,19.825,51.775,128.055,237,"Adult","Male",40.4318456913045,"Tyrannus_forficatus"
"1354",1384,"Tyrannus_forficatus","","migratory","taxonomy","130649",38,"MM","Louisiana State University Museum of tural Sciences","1986",4,"11","United States of America","Texas","Atascosa County","10 mi. SSE Charlotte","",28.72756,-98.6435,14.25,7.58,6.275,18.48,NA,NA,172,"Adult","Female",NA,"Tyrannus_forficatus"
"1355",1385,"Tyrannus_vociferans","vociferans","partial","taxonomy","130768",45.5,"MM","Royal Ontario Museum","1978",5,"17","United States of America","Texas","Brewster County","7 mi N Alpine","",30.4525,-103.658,NA,NA,NA,20.19,39.6,131.75,89.52,"Adult","Male",30.0569259962049,"Tyrannus_vociferans_vociferans"
"1356",1386,"Tyrannus_vociferans","vociferans","partial","taxonomy","130771",46,"MM","Royal Ontario Museum","1977",7,"14","United States of America","Texas","Jeff Davis County","20 mi W Fort Davis, Davis Mountains","",30.59064,-104.227,NA,NA,NA,19.6,38.51,132.24,91.3,"Adult","Male",29.12129461585,"Tyrannus_vociferans_vociferans"
"1357",1387,"Tyrannus_verticalis","","migratory","taxonomy","130793",46.7,"MM","Royal Ontario Museum","1978",5,"16","","","","","",NA,NA,NA,NA,NA,20.54,33.95,119.82,87.32,"Adult","Female",28.3341679185445,"Tyrannus_verticalis"
"1358",1389,"Tyrannus_vociferans","vociferans","partial","taxonomy","130810",48,"MM","Royal Ontario Museum","1978",6,"14","Canada","Ontario","Parry Sound District","16 km NW Pointe au Baril Station","4270",45.72257,-80.4681,NA,NA,NA,20.03,43.06,132.69,93.02,"Adult","Male",32.4515788680383,"Tyrannus_vociferans_vociferans"
"1359",1390,"Tyrannus_tyrannus","","migratory","taxonomy","131081",NA,"Nacho","American Museum of tural History","1893",6,"9","United States of America","Maryland","Baltimore County","Powhatan","",39.322884,-76.728306,13,7.6,6.4,18.4,35.95,110.5,77,"Adult","Female",32.5339366515837,"Tyrannus_tyrannus"
"1360",1391,"Tyrannus_forficatus","","migratory","taxonomy","131096",41.3,"MM","Louisiana State University Museum of tural Sciences","1986",10,"19","United States of America","Louisiana","Cameron Parish","Garner Ridge, 3 mi. W Johnsons Bayou School","",29.761886,-93.780994,14.5,7.6,6.27,20.645,40.3,119.51,170,"Adult","Male",33.7210275290771,"Tyrannus_forficatus"
"1361",1392,"Tyrannus_couchii","","partial","taxonomy","131099",46.5,"MM","Louisiana State University Museum of tural Sciences","1986",12,"21","United States of America","Louisiana","Cameron","W. side Calcasieu Pass, 2 1/2 mi. SW Cameron","",29.79523,-93.3275,15.885,10.44,7.405,19.145,30.22,114.905,93.78,"Adult","Male",26.2999869457378,"Tyrannus_couchii"
"1362",1393,"Tyrannus_melancholicus","melancholicus","partial","location, date of collection","133402",39,"MM","Louisiana State University Museum of tural Sciences","1986",7,"25","Bolivia","Pando","Nicolas Suarez","approximately 12 km by road S Cobija, approximately 8 km W on road to Mucden","325m",-11.1178,-68.9184639,17.285,9.655,7.87,17.295,26.195,105.375,NA,"Adult","Female",24.858837485172,"Tyrannus_melancholicus_melancholicus"
"1363",1394,"Tyrannus_verticalis","","migratory","taxonomy","133693",NA,"MM","Smithsonian tiol Museum of tural History","1894",4,"18","Mexico","Baja California","","Gardeners Laguna, Salton River","",32.416667,-115.233333,12.315,7.79,6.805,19.63,35.245,120.305,85,"Adult","Female",29.2963717218736,"Tyrannus_verticalis"
"1366",1397,"Tyrannus_verticalis","","migratory","taxonomy","136552",45,"MM","Royal Ontario Museum","1979",5,"27","United States of America","Texas","Brewster County","7 mi N Alpine, Meriwhether Ranch","",30.4525,-103.658,NA,NA,NA,19.19,40.2,126.25,85.64,"Adult","Male",31.8415841584158,"Tyrannus_verticalis"
"1368",1399,"Tyrannus_tyrannus","","migratory","taxonomy","138131",36,"MM","Louisiana State University Museum of tural Sciences","",NA,"","United States of America","Louisiana","Cameron Parish","approximately 5 mi. E Cameron","",29.7977,-93.2415,14.315,8,6.94,18.325,36.31,111.285,78.39,"Adult","Female",32.6279372781597,"Tyrannus_tyrannus"
"1369",1400,"Tyrannus_forficatus","","migratory","taxonomy","138133",40.9,"MM","Louisiana State University Museum of tural Sciences","1988",10,"22","United States of America","Louisiana","Cameron Parish","Garner Ridge, 3 mi. W Johnsons Bayou School","",29.761886,-93.780994,12.395,7.48,6.065,18.19,41.12,116.17,157,"Adult","Female",35.3964018249118,"Tyrannus_forficatus"
"1371",1402,"Tyrannus_verticalis","","migratory","taxonomy","138261",NA,"MM","Royal Ontario Museum","1954",3,"19","United States of America","California","San Luis Obispo County","Cholame","",35.72372,-120.297,13.96,8.22,6.5,18.405,44.05,130.155,93.62,"Adult","Male",33.844262609965,"Tyrannus_verticalis"
"1372",1403,"Tyrannus_vociferans","vociferans","partial","taxonomy","138262",NA,"MM","Royal Ontario Museum","1954",3,"19","United States of America","California","San Luis Obispo County","Cholame","",35.72372,-120.283,16.625,8.88,7.03,19.505,41.53,132.33,89.19,"Adult","Male",31.3836620569788,"Tyrannus_vociferans_vociferans"
"1373",1404,"Tyrannus_vociferans","vociferans","partial","taxonomy","138263",NA,"MM","Royal Ontario Museum","1955",3,"25","United States of America","California","San Luis Obispo County","10 mi SE Shandon, Gillis Canyon","",35.63233,-120.249,16.42,9.075,7.915,20.23,39.225,132.3,93.56,"Adult","Male",29.6485260770975,"Tyrannus_vociferans_vociferans"
"1375",1406,"Tyrannus_melancholicus","melancholicus","partial","no location data","138406",38,"MM","Royal Ontario Museum","1952",10,"5","","","","","1000ft",NA,NA,17.11,9.9,7.235,17.345,32.05,109.71,90.35,"Adult","Male",29.2133807310181,"Tyrannus_melancholicus_melancholicus"
"1376",1407,"Tyrannus_melancholicus","melancholicus","partial","location, date of collection","138428",NA,"MM","Royal Ontario Museum","1945",10,"5","Ecuador","","","","",-1.51275,-78.6688,17.255,9.25,7.4,18.055,20.27,124.89,105.23,"Adult","Male",16.2302826487309,"Tyrannus_melancholicus_melancholicus"
"1377",1408,"Tyrannus_melancholicus","melancholicus","partial","no location data","138429",NA,"MM","Royal Ontario Museum","1946",6,"9","Ecuador","Pichincha Province","","Santo Domingo de los Colorados","",-0.25234,-79.1774,16.585,9.6,7.62,17.835,NA,NA,88.05,"Adult","Female",NA,"Tyrannus_melancholicus_melancholicus"
"1378",1409,"Tyrannus_forficatus","","migratory","taxonomy","138434",NA,"MM","Royal Ontario Museum","1956",3,"18","United States of America","Texas","Kenedy County","Norias, Norias Headquarters King Ranch, Norias Division","",26.77213,-97.7073,13.33,7.435,6.355,18.3,52.58,129.385,247.907,"Adult","Male",40.6384047609847,"Tyrannus_forficatus"
"1379",1410,"Tyrannus_forficatus","","migratory","taxonomy","138435",NA,"MM","Royal Ontario Museum","1956",3,"13","United States of America","Texas","San Patricio County","Welden Wildlife Refuge, Sintion","",28.03629,-97.5093,13.595,7.52,6.175,19.065,47.885,121.255,257.296,"Adult","Male",39.4911550039174,"Tyrannus_forficatus"
"1380",1411,"Tyrannus_vociferans","vociferans","partial","taxonomy","138618",49.1,"MM","Royal Ontario Museum","1980",6,"17","United States of America","Texas","Brewster County","7 mi N Alpine","",30.4525,-103.658,NA,NA,NA,20.13,34.91,129.52,NA,"Adult","Male",26.9533662754787,"Tyrannus_vociferans_vociferans"
"1381",1412,"Tyrannus_vociferans","vociferans","partial","taxonomy","138634",42.5,"MM","Royal Ontario Museum","1980",7,"7","United States of America","Texas","Jeff Davis County","10 mi N, 2 mi W Alpine","",30.50723,-103.696,NA,NA,NA,19.33,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"1382",1413,"Tyrannus_tyrannus","","migratory","taxonomy","139380",37,"MM","Louisiana State University Museum of tural Sciences","",NA,"","United States of America","Louisiana","East Baton Rouge","Baton Rouge, Dalrymple Drive at April Street","",30.42455,-91.1686,13.645,7.545,5.97,18.19,39.78,116.465,79.28,"Adult","Male",34.1561842613661,"Tyrannus_tyrannus"
